File #,Box,Total,Location,API,Operator,Lease,Well #,Sec,Tw,TwD,Rg,RgD,Quarter,Latitude,Longitude,County,State,Formation,Field,Top,Bottom,Type,Box Type,Condition,Diameter,Restrictions,Comments,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
1270,1,3.0,,,Shell,SC Core Hole,10-A,21.0,3.0,N,5.0,E,,,,Pontotoc,OK,,,93,99,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1270,2,3.0,,,Shell,SC Core Hole,10-A,21.0,3.0,N,5.0,E,,,,Pontotoc,OK,,,124,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1270,3,3.0,,,Shell,SC Core Hole,10-A,21.0,3.0,N,5.0,E,,,,Pontotoc,OK,,,,137,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1272,1,2.0,,,Shell,Core Hole,V-5,32.0,6.0,S,21.0,E,,,,Mccurtain,OK,,,30,35,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1272,2,2.0,,,Shell,Core Hole,V-5,32.0,6.0,S,21.0,E,,,,Mccurtain,OK,,,57,67,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1273,1,1.0,,,Shell,SC Core Hole,18,23.0,1.0,N,3.0,E,,,,Murray,OK,,,456,464,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1274,1,2.0,,,Shell,SC Core Hole,15,5.0,1.0,N,4.0,E,,,,Murray,OK,,,439,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1274,2,2.0,,,Shell,SC Core Hole,15,5.0,1.0,N,4.0,E,,,,Murray,OK,,,,449,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1275,1,3.0,,,Shell,SC Core Hole,16-A,13.0,1.0,N,3.0,E,,,,Murray,OK,,,133,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1275,2,3.0,,,Shell,SC Core Hole,16-A,13.0,1.0,N,3.0,E,,,,Murray,OK,,,,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1275,3,3.0,,,Shell,SC Core Hole,16-A,13.0,1.0,N,3.0,E,,,,Murray,OK,,,,152,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1276,1,2.0,,,Shell,SC Core Hole,19,4.0,1.0,S,3.0,E,,,,Murray,OK,,,569,573,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1276,2,2.0,,,Shell,SC Core Hole,19,4.0,1.0,S,3.0,E,,,,Murray,OK,,,622,627,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1278,1,1.0,,,Shell,Core Holee,V-2,27.0,6.0,S,21.0,E,,,,Mccurtain,OK,,,44,46,Whole,Butt Box,,2,,Core In Plastic Bags,,,,,,,
1280,1,3.0,,,Shell,Core Holee,V-6,22.0,6.0,S,21.0,E,,,,Mccurtain,OK,,,28,32,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1280,2,3.0,,,Shell,Core Holee,V-6,22.0,6.0,S,21.0,E,,,,Mccurtain,OK,,,37,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1280,3,3.0,,,Shell,Core Holee,V-6,22.0,6.0,S,21.0,E,,,,Mccurtain,OK,,,,51,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1281,1,2.0,,,Shell,Core Hole Location,2,26.0,4.0,N,5.0,E,,,,Pontotoc,OK,,,92,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1281,2,2.0,,,Shell,Core Hole Location,2,26.0,4.0,N,5.0,E,,,,Pontotoc,OK,,,,106,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1281A,1,2.0,,,Shell,Core Hole Location,10,17.0,4.0,N,6.0,E,,,,Pontotoc,OK,Virgil,,45,47,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1281A,2,2.0,,,Shell,Core Hole Location,10,17.0,4.0,N,6.0,E,,,,Pontotoc,OK,Virgil,,77,81,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1282,1,3.0,,,Shell,Core Hole Location,5,30.0,4.0,N,5.0,E,,,,Pontotoc,OK,,,31,35,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1282,2,3.0,,,Shell,Core Hole Location,5,30.0,4.0,N,5.0,E,,,,Pontotoc,OK,,,47,51,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1282,3,3.0,,,Shell,Core Hole Location,5,30.0,4.0,N,5.0,E,,,,Pontotoc,OK,,,60,63,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1283,1,2.0,,,Shell,Core Hole Location,9,7.0,4.0,N,6.0,E,,,,Pontotoc,OK,Virgil,,29,39,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1283,2,2.0,,,Shell,Core Hole Location,9,7.0,4.0,N,6.0,E,,,,Pontotoc,OK,,,76,78,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1284,1,3.0,,,Shell,SC Core Hole,11-A,35.0,3.0,N,4.0,E,,,,Pontotoc,OK,,,744,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1284,2,3.0,,,Shell,SC Core Hole,11-A,35.0,3.0,N,4.0,E,,,,Pontotoc,OK,,,,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1284,3,3.0,,,Shell,SC Core Hole,11-A,35.0,3.0,N,4.0,E,,,,Pontotoc,OK,,,,758,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1285,1,5.0,,,Shell,SC Core Hole,12-A,10.0,2.0,N,4.0,E,,,,Pontotoc,OK,,,87,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1285,2,5.0,,,Shell,SC Core Hole,12-A,10.0,2.0,N,4.0,E,,,,Pontotoc,OK,,,,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1285,3,5.0,,,Shell,SC Core Hole,12-A,10.0,2.0,N,4.0,E,,,,Pontotoc,OK,,,,98,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1285,4,5.0,,,Shell,SC Core Hole,12-A,10.0,2.0,N,4.0,E,,,,Pontotoc,OK,,,173,,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1285,5,5.0,,,Shell,SC Core Hole,12-A,10.0,2.0,N,4.0,E,,,,Pontotoc,OK,,,,181,Whole,Butt Box,,2,,May Be 2 Rows Per Box,,,,,,,
1653A,,,See Comments,,,,,,,,,,,,,,OK,,,,,,,,,,Changed to file 1645,,,,,,,
1653B,,,See Comments,,,,,,,,,,,,,,OK,,,,,,,,,,Changed to file 1646,,,,,,,
1653C,,,See Comments,,,,,,,,,,,,,,OK,,,,,,,,,,Changed to file 1647,,,,,,,
2019,1,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2826,2829,Whole ,,,,,,,,,,,,
2019,2,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2829,2832,Whole ,,,,,,,,,,,,
2019,3,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2832,2835,Whole ,,,,,,,,,,,,
2019,4,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2835,2838,Whole ,,,,,,,,,,,,
2019,5,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2838,2841,Whole ,,,,,,,,,,,,
2019,6,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2841,2844,Whole ,,,,,,,,,,,,
2019,7,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2844,2847,Whole ,,,,,,,,,,,,
2019,8,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2847,2850,Whole ,,,,,,,,,,,,
2019,9,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2850,2853,Whole ,,,,,,,,,,,,
2019,10,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2853,2856,Whole ,,,,,,,,,,,,
2019,11,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2856,2859,Whole ,,,,,,,,,,,,
2019,12,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2859,2862,Whole ,,,,,,,,,,,,
2019,13,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2862,2865,Whole ,,,,,,,,,,,,
2019,14,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2865,2868,Whole ,,,,,,,,,,,,
2019,15,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2868,2871,Whole ,,,,,,,,,,,,
2019,16,16.0,,,Universal,Martin,4-33,32.0,29.0,N,13.0,W,SENW,36.951625,98.628454,Woods,OK,Red Fork,,2871,2874,Whole ,,,,,,,,,,,,
4524,,,See Comments,,,,,,,,,,,,,,,,,,,,,,,,Chandged to 4512A,,,,,,,
